id,name,address,suburb,postcode,section_id,category,priority,status,phone,website,lat,lng,notes,visit_notes,source,rating,place_id,updated_at,google_maps_url
253c114d0eb18feb,Deli'sh @ Hamilton,17 Hamilton Place VIC,,,outer-east,deli,medium,prospect,,,-37.8761151,145.1275763,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:53.536625+00:00,https://www.google.com/maps/search/?api=1&query=Deli%27sh+%40+Hamilton+17+Hamilton+Place+VIC+Melbourne
2bf3fb8209c82d9d,Emperor Nutrition,VIC,,,outer-east,health food,medium,prospect,,,-37.8196697,145.1220013,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:14.965545+00:00,https://www.google.com/maps/search/?api=1&query=Emperor+Nutrition+VIC+Melbourne
9679d66b0c0e2b06,Fayze's Fruit & Veg Macedon Square,VIC,,,outer-east,greengrocer,medium,prospect,,,-37.7727342,145.1121821,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:21.164907+00:00,https://www.google.com/maps/search/?api=1&query=Fayze%27s+Fruit+%26+Veg+Macedon+Square+VIC+Melbourne
3002abc996af2b8c,Fruit Life,VIC,,,outer-east,greengrocer,medium,prospect,,,-37.8184934,145.1201265,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:19.992081+00:00,https://www.google.com/maps/search/?api=1&query=Fruit+Life+VIC+Melbourne
968e30268c909201,Fruit Star Fruits & Vegetables,325 Manningham Road VIC,,,outer-east,greengrocer,medium,prospect,,,-37.7731263,145.1140303,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:19.911040+00:00,https://www.google.com/maps/search/?api=1&query=Fruit+Star+Fruits+%26+Vegetables+325+Manningham+Road+VIC+Melbourne
ff6f9d548c380ba9,Gewürzhaus Chadstone,"Chadstone Shopping Centre, Chadstone VIC 3148",Chadstone,3148,outer-east,spice shop,medium,prospect,,https://www.gewurzhaus.com.au,-37.8875,145.0825,Premium spice retailer,,seed,,,2026-09-17T13:41:18.418207+00:00,https://www.google.com/maps/search/?api=1&query=Gew%C3%BCrzhaus+Chadstone+Chadstone+Shopping+Centre%2C+Chadstone+VIC+3148+Melbourne
580e6ff7276af4d7,Ginni Market,VIC,,,outer-east,greengrocer,medium,prospect,,http://www.ginni.com.au/,-37.8762127,145.2035448,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:54.912046+00:00,https://www.google.com/maps/search/?api=1&query=Ginni+Market+VIC+Melbourne
2efc9768045085f6,Go Vita / health food cluster Box Hill,"Station Street precinct, Box Hill VIC 3128",Box Hill,3128,outer-east,health food store,medium,prospect,,,-37.8195,145.1215,Confirm current Go Vita / independents on visit,,seed,,,2026-09-17T13:41:19.290512+00:00,https://www.google.com/maps/search/?api=1&query=Go+Vita+%2F+health+food+cluster+Box+Hill+Station+Street+precinct%2C+Box+Hill+VIC+3128+Melbourne
773568c243019292,Gof's Fresh Produce,VIC,,,outer-east,greengrocer,medium,prospect,,,-37.9058565,145.1618125,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:55.687326+00:00,https://www.google.com/maps/search/?api=1&query=Gof%27s+Fresh+Produce+VIC+Melbourne
b8420cdb5b0766d8,Great Earth Super Discount Health Shop,VIC,,,outer-east,health food,medium,prospect,,,-37.7915141,145.1711871,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:51.110028+00:00,https://www.google.com/maps/search/?api=1&query=Great+Earth+Super+Discount+Health+Shop+VIC+Melbourne
7bba3915815adf46,Health Food Thyme,12-14 McAdam Square Croydon VIC 3136,Croydon,3136,outer-east,health food,medium,prospect,+61 3 9725 9907,http://www.healthfoodthyme.com.au/,-37.7837743,145.2688605,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:27.308020+00:00,https://www.google.com/maps/search/?api=1&query=Health+Food+Thyme+12-14+McAdam+Square+Croydon+VIC+3136+Melbourne
a3442dc1ae164f50,Healthy Life Chadstone,"Chadstone Shopping Centre, Chadstone VIC 3148",Chadstone,3148,outer-east,health food store,medium,prospect,,,-37.8868,145.0835,Health food retailer,,seed,,,2026-09-17T13:41:19.232806+00:00,https://www.google.com/maps/search/?api=1&query=Healthy+Life+Chadstone+Chadstone+Shopping+Centre%2C+Chadstone+VIC+3148+Melbourne
fa18a0a621a7d59e,Heathmont Farmers Market,VIC,,,outer-east,marketplace,medium,prospect,,,-37.8245907,145.2380245,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:13.730886+00:00,https://www.google.com/maps/search/?api=1&query=Heathmont+Farmers+Market+VIC+Melbourne
ceef5f1dc5db2aa1,Just Healthy,164 Canterbury Road Heathmont VIC 3135,Heathmont,3135,outer-east,health food,medium,prospect,+61 3 9729 5028,https://m.facebook.com/pages/Just-Healthy-Foods-Therapies/1374991259402999,-37.8288798,145.2463224,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:27.456930+00:00,https://www.google.com/maps/search/?api=1&query=Just+Healthy+164+Canterbury+Road+Heathmont+VIC+3135+Melbourne
b95927d2a96373b2,Kennedy's Deli and Fine Foods,202 Warrandyte Road VIC,,,outer-east,deli,medium,prospect,+61 407 607 460,,-37.7943878,145.2356995,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:27.168796+00:00,https://www.google.com/maps/search/?api=1&query=Kennedy%27s+Deli+and+Fine+Foods+202+Warrandyte+Road+VIC+Melbourne
e2174da59b2a776f,Kerrie Road Fruit Market,VIC,,,outer-east,greengrocer,medium,prospect,+61 3 9886 7107,,-37.8758749,145.177987,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:51.637959+00:00,https://www.google.com/maps/search/?api=1&query=Kerrie+Road+Fruit+Market+VIC+Melbourne
04fd45080a896749,Kwan's Dim Sim,VIC,,,outer-east,deli,medium,prospect,,,-37.819096,145.1349025,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:19.342840+00:00,https://www.google.com/maps/search/?api=1&query=Kwan%27s+Dim+Sim+VIC+Melbourne
91547a8e300642cf,Little Super Girl,58 Lexton Road Box Hill North VIC 3129,Box Hill North,3129,outer-east,deli,medium,prospect,,,-37.8127834,145.1378305,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:26.874317+00:00,https://www.google.com/maps/search/?api=1&query=Little+Super+Girl+58+Lexton+Road+Box+Hill+North+VIC+3129+Melbourne
741b894e81ded310,Macedon Fresh Fruit & Veg,VIC,,,outer-east,greengrocer,medium,prospect,,,-37.772572,145.1122183,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:21.361498+00:00,https://www.google.com/maps/search/?api=1&query=Macedon+Fresh+Fruit+%26+Veg+VIC+Melbourne
c5e4e5ec5e1fd3fb,Marketa & Co,VIC,,,outer-east,greengrocer,medium,prospect,,,-37.8915149,145.1432494,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:51.206499+00:00,https://www.google.com/maps/search/?api=1&query=Marketa+%26+Co+VIC+Melbourne
5a4d07686a5c3c8d,Middy's,VIC,,,outer-east,wholesale,medium,prospect,,,-37.9178673,145.148345,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:09.013330+00:00,https://www.google.com/maps/search/?api=1&query=Middy%27s+VIC+Melbourne
64b21361982eef46,Mirabella Bros Fruit Market,54 Jackson Court VIC,,,outer-east,greengrocer,medium,prospect,+61 3 9848 8770,https://mirabellasfresh.com.au,-37.7888175,145.149045,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:52.279172+00:00,https://www.google.com/maps/search/?api=1&query=Mirabella+Bros+Fruit+Market+54+Jackson+Court+VIC+Melbourne
2232fc6bf27ba9e9,North Ringwood Fruit Market,204-206 Warrandyte Road Ringwood North VIC 3134,Ringwood North,3134,outer-east,greengrocer,medium,prospect,+61 449 714 115,,-37.7944195,145.236077,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:11.617100+00:00,https://www.google.com/maps/search/?api=1&query=North+Ringwood+Fruit+Market+204-206+Warrandyte+Road+Ringwood+North+VIC+3134+Melbourne
667d28f148cacbe0,Olympus Delicatessen,72 Jackson Court VIC,,,outer-east,deli,medium,prospect,+61 3 9848 5217,https://www.olympusdeli.elocal.com.au,-37.7887284,145.1484415,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:52.246801+00:00,https://www.google.com/maps/search/?api=1&query=Olympus+Delicatessen+72+Jackson+Court+VIC+Melbourne
fd9f361c6630e447,Omed Fresh Market,171-175 Maroondah Highway Ringwood VIC 3134,Ringwood,3134,outer-east,organic greengrocer,medium,prospect,+61 3 9870 5346,,-37.8122488,145.2290809,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:11.095686+00:00,https://www.google.com/maps/search/?api=1&query=Omed+Fresh+Market+171-175+Maroondah+Highway+Ringwood+VIC+3134+Melbourne
81105542c83099d7,Plant Factory,62-66 Ricketts Road VIC 3149,,3149,outer-east,greengrocer,medium,prospect,,https://plantfactory.com.au,-37.8953916,145.1378855,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:18.444808+00:00,https://www.google.com/maps/search/?api=1&query=Plant+Factory+62-66+Ricketts+Road+VIC+3149+Melbourne
d35875b950fe78b4,Ringwood East Community Market,Ringwood East VIC 3135,Ringwood East,3135,outer-east,marketplace,medium,prospect,+61 492 897 437,,-37.8139884,145.2482463,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:11.963642+00:00,https://www.google.com/maps/search/?api=1&query=Ringwood+East+Community+Market+Ringwood+East+VIC+3135+Melbourne
0ba06336d9fa0915,Ringwood Fresh Green Grocer,VIC,,,outer-east,greengrocer,medium,prospect,,,-37.8157749,145.222691,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:03.432126+00:00,https://www.google.com/maps/search/?api=1&query=Ringwood+Fresh+Green+Grocer+VIC+Melbourne
0456ffdc1ff8e9db,Sacca's Fine Foods,VIC,,,outer-east,organic greengrocer,medium,prospect,+61 3 9334 2508,https://www.saccas.com.au/,-37.8114463,145.153073,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:12.905752+00:00,https://www.google.com/maps/search/?api=1&query=Sacca%27s+Fine+Foods+VIC+Melbourne
e00ce65cd6a94fc7,Sam's Fruit World,VIC,,,outer-east,greengrocer,medium,prospect,,,-37.8761786,145.1275579,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:53.651926+00:00,https://www.google.com/maps/search/?api=1&query=Sam%27s+Fruit+World+VIC+Melbourne
dd0e881df47c6b16,The Full Pantry,66-68 Maroondah Highway Croydon VIC 3136,Croydon,3136,outer-east,health food,medium,prospect,+61 3 9723 7466,https://www.thefullpantry.com.au/,-37.7901276,145.266826,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:08.675884+00:00,https://www.google.com/maps/search/?api=1&query=The+Full+Pantry+66-68+Maroondah+Highway+Croydon+VIC+3136+Melbourne
39ed196800eed095,Tunstall Fresh,VIC,,,outer-east,greengrocer,medium,prospect,+61 3 9842 1820,https://tunstallfresh.com.au/,-37.7907993,145.1700224,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:50.934852+00:00,https://www.google.com/maps/search/?api=1&query=Tunstall+Fresh+VIC+Melbourne
f9483d9fa0a7de70,Warrandyte Riverside Market,Warrandyte VIC 3113,Warrandyte,3113,outer-east,marketplace,medium,prospect,,https://www.warrandyteriversidemarket.com.au/,-37.740554,145.2108725,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:20.185492+00:00,https://www.google.com/maps/search/?api=1&query=Warrandyte+Riverside+Market+Warrandyte+VIC+3113+Melbourne
ea98901cd992caf2,Whole Living,322 Mountain Highway Wantirna VIC 3152,Wantirna,3152,outer-east,health food,medium,prospect,,,-37.847719,145.2308637,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:27.082353+00:00,https://www.google.com/maps/search/?api=1&query=Whole+Living+322+Mountain+Highway+Wantirna+VIC+3152+Melbourne
e8812e795b77c3c2,Zhonghua Express,58 Lexton Road Box Hill North VIC 3129,Box Hill North,3129,outer-east,deli,medium,prospect,,,-37.8126873,145.1378483,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:26.824775+00:00,https://www.google.com/maps/search/?api=1&query=Zhonghua+Express+58+Lexton+Road+Box+Hill+North+VIC+3129+Melbourne
